Id,Time,Value
8877689391,5/11/2016 5:26:25 PM,175
8877689391,5/11/2016 5:26:28 PM,175
8877689391,5/11/2016 5:26:31 PM,175
8877689391,5/11/2016 5:26:34 PM,175
8877689391,5/11/2016 5:26:36 PM,176
8877689391,5/11/2016 5:26:38 PM,177
8877689391,5/11/2016 5:26:40 PM,178
8877689391,5/11/2016 5:26:42 PM,179
8877689391,5/11/2016 5:26:45 PM,179
8877689391,5/11/2016 5:26:48 PM,179
8877689391,5/11/2016 5:26:51 PM,179
8877689391,5/11/2016 5:26:54 PM,180
8877689391,5/11/2016 5:26:55 PM,179
8877689391,5/11/2016 5:26:57 PM,178
8877689391,5/11/2016 5:27:00 PM,178
8877689391,5/11/2016 5:27:03 PM,178
8877689391,5/11/2016 5:27:05 PM,177
8877689391,5/11/2016 5:27:08 PM,177
8877689391,5/11/2016 5:27:11 PM,177
8877689391,5/11/2016 5:27:14 PM,177
8877689391,5/11/2016 5:27:17 PM,177
8877689391,5/11/2016 5:27:20 PM,176
8877689391,5/11/2016 5:27:21 PM,177
8877689391,5/11/2016 5:27:24 PM,177
8877689391,5/11/2016 5:27:25 PM,176
8877689391,5/11/2016 5:27:26 PM,176
8877689391,5/11/2016 5:27:29 PM,176
8877689391,5/11/2016 5:27:30 PM,175
8877689391,5/11/2016 5:27:33 PM,174
8877689391,5/11/2016 5:27:34 PM,172
8877689391,5/11/2016 5:27:36 PM,171
8877689391,5/11/2016 5:27:39 PM,170
8877689391,5/11/2016 5:27:41 PM,169
8877689391,5/11/2016 5:27:44 PM,168
8877689391,5/11/2016 5:27:47 PM,168
8877689391,5/11/2016 5:27:48 PM,167
8877689391,5/11/2016 5:27:51 PM,166
8877689391,5/11/2016 5:27:54 PM,165
8877689391,5/11/2016 5:27:57 PM,165
8877689391,5/11/2016 5:28:00 PM,165
8877689391,5/11/2016 5:28:03 PM,165
8877689391,5/11/2016 5:28:06 PM,165
8877689391,5/11/2016 5:28:09 PM,165
8877689391,5/11/2016 5:28:12 PM,165
8877689391,5/11/2016 5:28:14 PM,166
8877689391,5/11/2016 5:28:17 PM,166
8877689391,5/11/2016 5:28:20 PM,167
8877689391,5/11/2016 5:28:23 PM,167
8877689391,5/11/2016 5:28:26 PM,167
8877689391,5/11/2016 5:28:29 PM,166
8877689391,5/11/2016 5:28:32 PM,167
8877689391,5/11/2016 5:28:35 PM,166
8877689391,5/11/2016 5:28:36 PM,166
8877689391,5/11/2016 5:28:39 PM,167
8877689391,5/11/2016 5:28:41 PM,168
8877689391,5/11/2016 5:28:43 PM,169
8877689391,5/11/2016 5:28:45 PM,170
8877689391,5/11/2016 5:28:48 PM,170
8877689391,5/11/2016 5:28:50 PM,171
8877689391,5/11/2016 5:28:53 PM,172
8877689391,5/11/2016 5:28:56 PM,172
8877689391,5/11/2016 5:28:59 PM,172
8877689391,5/11/2016 5:29:00 PM,171
8877689391,5/11/2016 5:29:03 PM,171
8877689391,5/11/2016 5:29:06 PM,171
8877689391,5/11/2016 5:29:09 PM,170
8877689391,5/11/2016 5:29:12 PM,170
8877689391,5/11/2016 5:29:14 PM,169
8877689391,5/11/2016 5:29:17 PM,170
8877689391,5/11/2016 5:29:19 PM,171
8877689391,5/11/2016 5:29:22 PM,172
8877689391,5/11/2016 5:29:25 PM,172
8877689391,5/11/2016 5:29:28 PM,172
8877689391,5/11/2016 5:29:31 PM,172
8877689391,5/11/2016 5:29:34 PM,172
8877689391,5/11/2016 5:29:37 PM,172
8877689391,5/11/2016 5:29:40 PM,172
8877689391,5/11/2016 5:29:41 PM,173
8877689391,5/11/2016 5:29:44 PM,173
8877689391,5/11/2016 5:29:45 PM,173
8877689391,5/11/2016 5:29:48 PM,173
8877689391,5/11/2016 5:29:51 PM,173
8877689391,5/11/2016 5:29:54 PM,172
8877689391,5/11/2016 5:29:57 PM,171
8877689391,5/11/2016 5:29:58 PM,170
8877689391,5/11/2016 5:30:01 PM,170
8877689391,5/11/2016 5:30:03 PM,169
8877689391,5/11/2016 5:30:06 PM,169
8877689391,5/11/2016 5:30:09 PM,169
8877689391,5/11/2016 5:30:10 PM,170
8877689391,5/11/2016 5:30:13 PM,170
8877689391,5/11/2016 5:30:16 PM,170
8877689391,5/11/2016 5:30:19 PM,170
8877689391,5/11/2016 5:30:22 PM,170
8877689391,5/11/2016 5:30:23 PM,171
8877689391,5/11/2016 5:30:26 PM,171
8877689391,5/11/2016 5:30:29 PM,171
8877689391,5/11/2016 5:30:32 PM,172
8877689391,5/11/2016 5:30:34 PM,171
8877689391,5/11/2016 5:30:37 PM,171
8877689391,5/11/2016 5:30:38 PM,172
8877689391,5/11/2016 5:30:41 PM,172
8877689391,5/11/2016 5:30:43 PM,171
8877689391,5/11/2016 5:30:44 PM,172
8877689391,5/11/2016 5:30:47 PM,172
8877689391,5/11/2016 5:30:50 PM,172
8877689391,5/11/2016 5:30:51 PM,172
8877689391,5/11/2016 5:30:52 PM,171
8877689391,5/11/2016 5:30:55 PM,170
8877689391,5/11/2016 5:30:58 PM,170
8877689391,5/11/2016 5:30:59 PM,171
8877689391,5/11/2016 5:31:02 PM,171
8877689391,5/11/2016 5:31:05 PM,171
8877689391,5/11/2016 5:31:06 PM,172
8877689391,5/11/2016 5:31:09 PM,171
8877689391,5/11/2016 5:31:11 PM,170
8877689391,5/11/2016 5:31:12 PM,169
8877689391,5/11/2016 5:31:14 PM,168
8877689391,5/11/2016 5:31:15 PM,167
8877689391,5/11/2016 5:31:18 PM,167
8877689391,5/11/2016 5:31:19 PM,168
8877689391,5/11/2016 5:31:20 PM,168
8877689391,5/11/2016 5:31:21 PM,169
8877689391,5/11/2016 5:31:24 PM,169
8877689391,5/11/2016 5:31:27 PM,170
8877689391,5/11/2016 5:31:29 PM,171
8877689391,5/11/2016 5:31:32 PM,171
8877689391,5/11/2016 5:31:35 PM,171
8877689391,5/11/2016 5:31:37 PM,172
8877689391,5/11/2016 5:31:39 PM,172
8877689391,5/11/2016 5:31:42 PM,172
8877689391,5/11/2016 5:31:45 PM,172
8877689391,5/11/2016 5:31:48 PM,171
8877689391,5/11/2016 5:31:49 PM,171
