Id,Time,Value
2022484408,4/15/2016 10:05:05 AM,89
2022484408,4/15/2016 10:05:15 AM,86
2022484408,4/15/2016 10:05:20 AM,82
2022484408,4/15/2016 10:05:25 AM,81
2022484408,4/15/2016 10:05:30 AM,83
2022484408,4/15/2016 10:05:35 AM,84
2022484408,4/15/2016 10:05:40 AM,81
2022484408,4/15/2016 10:05:55 AM,81
2022484408,4/15/2016 10:06:00 AM,82
2022484408,4/15/2016 10:06:10 AM,83
2022484408,4/15/2016 10:06:15 AM,84
2022484408,4/15/2016 10:06:20 AM,85
2022484408,4/15/2016 10:06:25 AM,88
2022484408,4/15/2016 10:06:30 AM,89
2022484408,4/15/2016 10:06:40 AM,90
2022484408,4/15/2016 10:06:45 AM,88
2022484408,4/15/2016 10:06:50 AM,88
2022484408,4/15/2016 10:06:55 AM,86
2022484408,4/15/2016 10:07:00 AM,87
2022484408,4/15/2016 10:07:10 AM,90
2022484408,4/15/2016 10:07:15 AM,89
2022484408,4/15/2016 10:07:20 AM,88
2022484408,4/15/2016 10:07:30 AM,87
2022484408,4/15/2016 10:07:40 AM,86
2022484408,4/15/2016 10:07:45 AM,85
2022484408,4/15/2016 10:07:55 AM,83
2022484408,4/15/2016 10:08:00 AM,82
2022484408,4/15/2016 10:08:05 AM,81
2022484408,4/15/2016 10:08:10 AM,80
2022484408,4/15/2016 10:08:15 AM,81
2022484408,4/15/2016 10:08:20 AM,82
2022484408,4/15/2016 10:08:25 AM,83
2022484408,4/15/2016 10:08:30 AM,84
2022484408,4/15/2016 10:08:40 AM,85
2022484408,4/15/2016 10:08:45 AM,86
2022484408,4/15/2016 10:08:50 AM,88
2022484408,4/15/2016 10:09:00 AM,89
2022484408,4/15/2016 10:09:05 AM,85
2022484408,4/15/2016 10:09:10 AM,85
2022484408,4/15/2016 10:09:25 AM,84
2022484408,4/15/2016 10:09:30 AM,82
2022484408,4/15/2016 10:09:35 AM,82
2022484408,4/15/2016 10:09:40 AM,80
2022484408,4/15/2016 10:09:45 AM,78
2022484408,4/15/2016 10:09:55 AM,79
2022484408,4/15/2016 10:10:00 AM,77
2022484408,4/15/2016 10:10:05 AM,75
2022484408,4/15/2016 10:10:10 AM,74
2022484408,4/15/2016 10:10:15 AM,74
2022484408,4/15/2016 10:10:25 AM,78
2022484408,4/15/2016 10:10:30 AM,79
2022484408,4/15/2016 10:10:35 AM,81
2022484408,4/15/2016 10:10:40 AM,83
2022484408,4/15/2016 10:10:45 AM,84
2022484408,4/15/2016 10:10:50 AM,82
2022484408,4/15/2016 10:10:55 AM,83
2022484408,4/15/2016 10:11:00 AM,85
2022484408,4/15/2016 10:11:10 AM,84
2022484408,4/15/2016 10:11:15 AM,83
2022484408,4/15/2016 10:11:20 AM,84
2022484408,4/15/2016 10:11:25 AM,83
2022484408,4/15/2016 10:11:30 AM,82
2022484408,4/15/2016 10:11:35 AM,79
2022484408,4/15/2016 10:11:40 AM,78
2022484408,4/15/2016 10:11:45 AM,79
2022484408,4/15/2016 10:11:50 AM,81
2022484408,4/15/2016 10:11:55 AM,84
2022484408,4/15/2016 10:12:00 AM,85
2022484408,4/15/2016 10:12:10 AM,81
2022484408,4/15/2016 10:12:25 AM,71
2022484408,4/15/2016 10:12:30 AM,72
2022484408,4/15/2016 10:12:35 AM,75
2022484408,4/15/2016 10:12:40 AM,74
2022484408,4/15/2016 10:12:45 AM,73
2022484408,4/15/2016 10:12:50 AM,75
2022484408,4/15/2016 10:12:55 AM,78
2022484408,4/15/2016 10:13:00 AM,83
2022484408,4/15/2016 10:13:05 AM,82
2022484408,4/15/2016 10:13:10 AM,83
2022484408,4/15/2016 10:13:15 AM,85
2022484408,4/15/2016 10:13:20 AM,84
2022484408,4/15/2016 10:13:25 AM,82
2022484408,4/15/2016 10:13:30 AM,81
2022484408,4/15/2016 10:13:35 AM,79
2022484408,4/15/2016 10:13:50 AM,79
2022484408,4/15/2016 10:13:55 AM,80
2022484408,4/15/2016 10:14:00 AM,81
2022484408,4/15/2016 10:14:05 AM,82
2022484408,4/15/2016 10:14:10 AM,84
2022484408,4/15/2016 10:14:15 AM,82
2022484408,4/15/2016 10:14:20 AM,85
2022484408,4/15/2016 10:14:25 AM,88
2022484408,4/15/2016 10:14:30 AM,90
2022484408,4/15/2016 10:14:35 AM,92
2022484408,4/15/2016 10:14:40 AM,95
2022484408,4/15/2016 10:14:45 AM,96
2022484408,4/15/2016 10:15:00 AM,95
2022484408,4/15/2016 10:15:15 AM,95
2022484408,4/15/2016 10:15:30 AM,95
2022484408,4/15/2016 10:15:45 AM,95
2022484408,4/15/2016 10:16:30 AM,95
2022484408,4/15/2016 10:16:45 AM,95
2022484408,4/15/2016 10:29:00 AM,87
2022484408,4/15/2016 10:29:05 AM,88
2022484408,4/15/2016 10:29:10 AM,90
2022484408,4/15/2016 10:29:15 AM,91
2022484408,4/15/2016 10:29:20 AM,90
2022484408,4/15/2016 10:29:25 AM,93
2022484408,4/15/2016 10:29:30 AM,94
2022484408,4/15/2016 10:29:35 AM,95
2022484408,4/15/2016 10:29:40 AM,96
2022484408,4/15/2016 10:29:45 AM,90
2022484408,4/15/2016 10:29:50 AM,89
2022484408,4/15/2016 10:30:00 AM,91
2022484408,4/15/2016 10:30:05 AM,94
2022484408,4/15/2016 10:30:15 AM,94
2022484408,4/15/2016 10:30:20 AM,94
2022484408,4/15/2016 10:30:25 AM,95
2022484408,4/15/2016 10:30:30 AM,96
2022484408,4/15/2016 10:30:45 AM,96
2022484408,4/15/2016 10:30:50 AM,95
2022484408,4/15/2016 10:30:55 AM,92
2022484408,4/15/2016 10:31:10 AM,92
2022484408,4/15/2016 10:31:15 AM,90
2022484408,4/15/2016 10:31:20 AM,87
2022484408,4/15/2016 10:31:25 AM,86
2022484408,4/15/2016 10:31:30 AM,85
2022484408,4/15/2016 10:31:45 AM,86
2022484408,4/15/2016 10:31:50 AM,93
2022484408,4/15/2016 10:31:55 AM,95
2022484408,4/15/2016 10:32:00 AM,94
2022484408,4/15/2016 10:32:05 AM,95
2022484408,4/15/2016 10:32:15 AM,92
2022484408,4/15/2016 10:32:20 AM,93
2022484408,4/15/2016 10:32:25 AM,95
2022484408,4/15/2016 10:32:30 AM,96
2022484408,4/15/2016 10:32:35 AM,98
2022484408,4/15/2016 10:32:45 AM,100
2022484408,4/15/2016 10:32:55 AM,103
2022484408,4/15/2016 10:33:05 AM,102
2022484408,4/15/2016 10:33:10 AM,101
2022484408,4/15/2016 10:33:25 AM,102
2022484408,4/15/2016 10:33:40 AM,102
2022484408,4/15/2016 10:33:50 AM,103
2022484408,4/15/2016 10:33:55 AM,104
2022484408,4/15/2016 10:34:00 AM,101
2022484408,4/15/2016 10:34:15 AM,101
2022484408,4/15/2016 10:34:20 AM,99
2022484408,4/15/2016 10:34:25 AM,95
2022484408,4/15/2016 10:34:30 AM,93
2022484408,4/15/2016 10:34:35 AM,91
2022484408,4/15/2016 10:34:40 AM,86
2022484408,4/15/2016 10:34:55 AM,87
2022484408,4/15/2016 10:35:00 AM,88
2022484408,4/15/2016 10:35:10 AM,89
2022484408,4/15/2016 10:35:15 AM,90
2022484408,4/15/2016 10:35:20 AM,89
2022484408,4/15/2016 10:35:25 AM,90
2022484408,4/15/2016 10:35:35 AM,92
2022484408,4/15/2016 10:35:45 AM,90
2022484408,4/15/2016 10:35:50 AM,91
2022484408,4/15/2016 10:35:55 AM,88
2022484408,4/15/2016 10:36:10 AM,89
2022484408,4/15/2016 10:36:20 AM,91
2022484408,4/15/2016 10:36:25 AM,89
2022484408,4/15/2016 10:36:35 AM,87
2022484408,4/15/2016 10:36:40 AM,87
2022484408,4/15/2016 10:36:50 AM,86
2022484408,4/15/2016 10:36:55 AM,85
2022484408,4/15/2016 10:37:05 AM,83
2022484408,4/15/2016 10:37:15 AM,82
2022484408,4/15/2016 10:37:25 AM,81
2022484408,4/15/2016 10:37:35 AM,80
2022484408,4/15/2016 10:37:40 AM,79
2022484408,4/15/2016 10:37:45 AM,79
2022484408,4/15/2016 10:38:00 AM,79
2022484408,4/15/2016 10:38:15 AM,79
2022484408,4/15/2016 10:38:20 AM,80
2022484408,4/15/2016 10:38:30 AM,79
