Id,Time,Value
8877689391,5/11/2016 4:49:46 PM,151
8877689391,5/11/2016 4:49:47 PM,152
8877689391,5/11/2016 4:49:49 PM,153
8877689391,5/11/2016 4:49:52 PM,153
8877689391,5/11/2016 4:49:55 PM,153
8877689391,5/11/2016 4:49:58 PM,154
8877689391,5/11/2016 4:50:01 PM,155
8877689391,5/11/2016 4:50:02 PM,155
8877689391,5/11/2016 4:50:05 PM,155
8877689391,5/11/2016 4:50:08 PM,154
8877689391,5/11/2016 4:50:11 PM,154
8877689391,5/11/2016 4:50:13 PM,155
8877689391,5/11/2016 4:50:15 PM,156
8877689391,5/11/2016 4:50:18 PM,157
8877689391,5/11/2016 4:50:21 PM,158
8877689391,5/11/2016 4:50:24 PM,158
8877689391,5/11/2016 4:50:26 PM,157
8877689391,5/11/2016 4:50:29 PM,157
8877689391,5/11/2016 4:50:30 PM,158
8877689391,5/11/2016 4:50:31 PM,159
8877689391,5/11/2016 4:50:33 PM,158
8877689391,5/11/2016 4:50:36 PM,158
8877689391,5/11/2016 4:50:38 PM,157
8877689391,5/11/2016 4:50:41 PM,157
8877689391,5/11/2016 4:50:44 PM,157
8877689391,5/11/2016 4:50:47 PM,157
8877689391,5/11/2016 4:50:50 PM,157
8877689391,5/11/2016 4:50:53 PM,157
8877689391,5/11/2016 4:50:54 PM,158
8877689391,5/11/2016 4:50:57 PM,157
8877689391,5/11/2016 4:51:00 PM,157
8877689391,5/11/2016 4:51:01 PM,156
8877689391,5/11/2016 4:51:04 PM,156
8877689391,5/11/2016 4:51:05 PM,155
8877689391,5/11/2016 4:51:06 PM,155
8877689391,5/11/2016 4:51:09 PM,154
8877689391,5/11/2016 4:51:10 PM,153
8877689391,5/11/2016 4:51:13 PM,153
8877689391,5/11/2016 4:51:16 PM,153
8877689391,5/11/2016 4:51:19 PM,153
8877689391,5/11/2016 4:51:21 PM,154
8877689391,5/11/2016 4:51:24 PM,155
8877689391,5/11/2016 4:51:27 PM,155
8877689391,5/11/2016 4:51:29 PM,156
8877689391,5/11/2016 4:51:32 PM,156
8877689391,5/11/2016 4:51:35 PM,156
8877689391,5/11/2016 4:51:38 PM,156
8877689391,5/11/2016 4:51:41 PM,156
8877689391,5/11/2016 4:51:42 PM,155
8877689391,5/11/2016 4:51:45 PM,155
8877689391,5/11/2016 4:51:46 PM,154
8877689391,5/11/2016 4:51:49 PM,153
8877689391,5/11/2016 4:51:52 PM,153
8877689391,5/11/2016 4:51:54 PM,154
8877689391,5/11/2016 4:51:57 PM,155
