Id,Time,Value
2022484408,4/17/2016 9:15:50 AM,77
2022484408,4/17/2016 9:16:00 AM,78
2022484408,4/17/2016 9:16:10 AM,80
2022484408,4/17/2016 9:16:15 AM,81
2022484408,4/17/2016 9:16:20 AM,83
2022484408,4/17/2016 9:16:30 AM,87
2022484408,4/17/2016 9:16:35 AM,88
2022484408,4/17/2016 9:16:40 AM,86
2022484408,4/17/2016 9:16:45 AM,86
2022484408,4/17/2016 9:16:50 AM,90
2022484408,4/17/2016 9:16:55 AM,94
2022484408,4/17/2016 9:17:00 AM,96
2022484408,4/17/2016 9:17:05 AM,102
2022484408,4/17/2016 9:17:10 AM,110
2022484408,4/17/2016 9:17:15 AM,113
2022484408,4/17/2016 9:17:20 AM,119
2022484408,4/17/2016 9:17:25 AM,125
2022484408,4/17/2016 9:17:30 AM,129
2022484408,4/17/2016 9:17:35 AM,132
2022484408,4/17/2016 9:17:40 AM,137
2022484408,4/17/2016 9:17:45 AM,141
2022484408,4/17/2016 9:17:55 AM,137
2022484408,4/17/2016 9:18:00 AM,139
2022484408,4/17/2016 9:18:05 AM,140
2022484408,4/17/2016 9:18:10 AM,141
2022484408,4/17/2016 9:18:15 AM,142
2022484408,4/17/2016 9:18:20 AM,143
2022484408,4/17/2016 9:18:25 AM,145
2022484408,4/17/2016 9:18:35 AM,148
2022484408,4/17/2016 9:18:50 AM,148
2022484408,4/17/2016 9:19:00 AM,147
2022484408,4/17/2016 9:19:15 AM,147
2022484408,4/17/2016 9:19:20 AM,148
2022484408,4/17/2016 9:19:30 AM,149
2022484408,4/17/2016 9:19:35 AM,147
2022484408,4/17/2016 9:19:40 AM,142
2022484408,4/17/2016 9:19:45 AM,143
2022484408,4/17/2016 9:19:55 AM,144
2022484408,4/17/2016 9:20:00 AM,145
2022484408,4/17/2016 9:20:15 AM,145
2022484408,4/17/2016 9:20:20 AM,146
2022484408,4/17/2016 9:20:35 AM,145
2022484408,4/17/2016 9:20:40 AM,144
2022484408,4/17/2016 9:20:45 AM,142
2022484408,4/17/2016 9:20:55 AM,144
2022484408,4/17/2016 9:21:00 AM,145
2022484408,4/17/2016 9:21:05 AM,146
2022484408,4/17/2016 9:21:20 AM,147
2022484408,4/17/2016 9:21:25 AM,148
2022484408,4/17/2016 9:21:35 AM,147
2022484408,4/17/2016 9:21:40 AM,145
2022484408,4/17/2016 9:21:45 AM,146
2022484408,4/17/2016 9:21:50 AM,147
2022484408,4/17/2016 9:22:00 AM,148
2022484408,4/17/2016 9:22:05 AM,146
2022484408,4/17/2016 9:22:10 AM,144
2022484408,4/17/2016 9:22:15 AM,142
2022484408,4/17/2016 9:22:25 AM,144
2022484408,4/17/2016 9:22:30 AM,145
2022484408,4/17/2016 9:22:40 AM,143
2022484408,4/17/2016 9:22:45 AM,144
2022484408,4/17/2016 9:22:50 AM,147
2022484408,4/17/2016 9:22:55 AM,148
2022484408,4/17/2016 9:23:00 AM,150
2022484408,4/17/2016 9:23:15 AM,151
2022484408,4/17/2016 9:23:25 AM,152
2022484408,4/17/2016 9:23:40 AM,152
2022484408,4/17/2016 9:23:55 AM,153
2022484408,4/17/2016 9:24:10 AM,153
2022484408,4/17/2016 9:24:15 AM,152
2022484408,4/17/2016 9:24:30 AM,152
2022484408,4/17/2016 9:24:35 AM,153
2022484408,4/17/2016 9:24:50 AM,153
2022484408,4/17/2016 9:24:55 AM,154
2022484408,4/17/2016 9:25:05 AM,153
2022484408,4/17/2016 9:25:10 AM,152
2022484408,4/17/2016 9:25:25 AM,152
2022484408,4/17/2016 9:25:35 AM,153
2022484408,4/17/2016 9:25:40 AM,153
2022484408,4/17/2016 9:25:45 AM,151
2022484408,4/17/2016 9:26:00 AM,151
2022484408,4/17/2016 9:26:15 AM,151
2022484408,4/17/2016 9:26:25 AM,152
2022484408,4/17/2016 9:26:40 AM,153
2022484408,4/17/2016 9:26:45 AM,154
2022484408,4/17/2016 9:27:00 AM,154
2022484408,4/17/2016 9:27:10 AM,153
2022484408,4/17/2016 9:27:15 AM,154
2022484408,4/17/2016 9:27:30 AM,155
2022484408,4/17/2016 9:27:40 AM,156
2022484408,4/17/2016 9:27:55 AM,156
2022484408,4/17/2016 9:28:05 AM,155
2022484408,4/17/2016 9:28:10 AM,156
2022484408,4/17/2016 9:28:20 AM,156
2022484408,4/17/2016 9:28:25 AM,155
2022484408,4/17/2016 9:28:35 AM,154
2022484408,4/17/2016 9:28:50 AM,154
2022484408,4/17/2016 9:29:00 AM,155
2022484408,4/17/2016 9:29:15 AM,152
2022484408,4/17/2016 9:29:20 AM,151
2022484408,4/17/2016 9:29:25 AM,152
2022484408,4/17/2016 9:29:30 AM,155
2022484408,4/17/2016 9:29:45 AM,154
2022484408,4/17/2016 9:29:50 AM,155
2022484408,4/17/2016 9:30:00 AM,154
2022484408,4/17/2016 9:30:05 AM,155
2022484408,4/17/2016 9:30:20 AM,155
2022484408,4/17/2016 9:30:30 AM,152
2022484408,4/17/2016 9:30:40 AM,154
2022484408,4/17/2016 9:30:45 AM,155
2022484408,4/17/2016 9:30:55 AM,156
2022484408,4/17/2016 9:31:00 AM,155
2022484408,4/17/2016 9:31:15 AM,155
2022484408,4/17/2016 9:31:25 AM,153
2022484408,4/17/2016 9:31:30 AM,154
2022484408,4/17/2016 9:31:35 AM,155
2022484408,4/17/2016 9:31:40 AM,156
2022484408,4/17/2016 9:31:55 AM,156
2022484408,4/17/2016 9:32:10 AM,156
2022484408,4/17/2016 9:32:15 AM,157
2022484408,4/17/2016 9:32:30 AM,157
2022484408,4/17/2016 9:32:35 AM,156
2022484408,4/17/2016 9:32:40 AM,155
2022484408,4/17/2016 9:32:45 AM,156
2022484408,4/17/2016 9:33:00 AM,157
2022484408,4/17/2016 9:33:10 AM,156
2022484408,4/17/2016 9:33:15 AM,157
2022484408,4/17/2016 9:33:25 AM,156
2022484408,4/17/2016 9:33:40 AM,159
2022484408,4/17/2016 9:33:45 AM,160
2022484408,4/17/2016 9:34:00 AM,160
2022484408,4/17/2016 9:34:05 AM,158
2022484408,4/17/2016 9:34:10 AM,157
2022484408,4/17/2016 9:34:15 AM,158
2022484408,4/17/2016 9:34:20 AM,161
2022484408,4/17/2016 9:34:30 AM,160
2022484408,4/17/2016 9:34:35 AM,159
2022484408,4/17/2016 9:34:45 AM,158
2022484408,4/17/2016 9:34:55 AM,156
2022484408,4/17/2016 9:35:05 AM,155
2022484408,4/17/2016 9:35:15 AM,156
2022484408,4/17/2016 9:35:30 AM,156
2022484408,4/17/2016 9:35:45 AM,157
2022484408,4/17/2016 9:35:55 AM,158
2022484408,4/17/2016 9:36:10 AM,159
2022484408,4/17/2016 9:36:20 AM,160
2022484408,4/17/2016 9:36:30 AM,161
2022484408,4/17/2016 9:36:40 AM,160
2022484408,4/17/2016 9:36:45 AM,159
2022484408,4/17/2016 9:37:00 AM,158
2022484408,4/17/2016 9:37:05 AM,157
2022484408,4/17/2016 9:37:10 AM,156
2022484408,4/17/2016 9:37:25 AM,157
2022484408,4/17/2016 9:37:30 AM,156
2022484408,4/17/2016 9:37:35 AM,157
2022484408,4/17/2016 9:37:50 AM,156
2022484408,4/17/2016 9:37:55 AM,157
2022484408,4/17/2016 9:38:00 AM,155
2022484408,4/17/2016 9:38:15 AM,156
2022484408,4/17/2016 9:38:20 AM,156
2022484408,4/17/2016 9:38:35 AM,156
2022484408,4/17/2016 9:38:40 AM,154
2022484408,4/17/2016 9:38:45 AM,153
2022484408,4/17/2016 9:38:50 AM,150
2022484408,4/17/2016 9:38:55 AM,149
2022484408,4/17/2016 9:39:00 AM,151
2022484408,4/17/2016 9:39:10 AM,152
2022484408,4/17/2016 9:39:15 AM,154
